Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock,dataOneMinPress
51,1,0,057.jpg,98.179802718998,98.6962202399991,100.608370226,NaN,1,,
52,1,0,055.jpg,100.625110289999,101.156999020997,103.551433683999,NaN,1,,
53,1,0,053.jpg,103.568182301999,104.099644108999,105.496951644,NaN,1,,
54,1,0,053.jpg,105.513550358999,106.045258678998,107.641942595998,NaN,0,,
55,1,0,028.jpg,107.658421410997,108.190502181998,110.485349705999,NaN,1,,
56,1,0,046.jpg,110.501714863,111.033489270998,113.228616335,NaN,1,,
57,1,0,046.jpg,113.245322356001,113.777545596,114.775163213999,NaN,0,,
58,1,0,019.jpg,114.791523169999,115.323757443999,117.318937804997,NaN,1,,
59,1,0,023.jpg,117.335478517998,117.867729034999,118.965490454997,NaN,1,,
60,1,0,049.jpg,118.98114027,119.513715973,121.209694238998,NaN,1,,
61,1,0,056.jpg,121.225760986999,121.758282624,122.357020144998,NaN,1,,
62,1,0,030.jpg,122.373807101998,122.905820149997,123.105423779998,NaN,1,,
63,1,0,017.jpg,123.121785578998,123.653088465999,125.449981137997,NaN,1,,
64,1,0,050.jpg,125.466151558998,125.998489088,126.09832918,NaN,1,,
65,1,0,050.jpg,126.115010901998,126.647203746998,126.946262247999,NaN,0,,
66,1,0,029.jpg,126.962866331,126.647203746998,127.494936636998,NaN,1,,
67,1,0,029.jpg,127.511631678,128.043917961997,128.841803545998,NaN,0,,
68,1,0,059.jpg,128.85855184,129.390635554999,129.589391833997,NaN,1,,
69,1,0,059.jpg,129.606795641997,130.138767019998,131.036659478999,NaN,0,,
70,1,0,027.jpg,131.053453185999,131.585368294,133.381362402997,NaN,1,,
71,1,0,052.jpg,133.43029118,133.963031482999,134.162714299,NaN,1,,
72,1,0,048.jpg,134.179005284997,134.711548430998,136.906149527,NaN,1,,
73,1,0,024.jpg,136.922778185999,137.454957488997,137.654371867,NaN,1,,
74,1,0,016.jpg,137.671137744997,138.203086743,139.50012148,NaN,1,,
75,1,0,016.jpg,139.516766491,140.048953255999,141.544602251997,NaN,0,,
76,1,0,020.jpg,141.560742015998,142.093882200999,143.690276178997,NaN,1,,
77,1,0,052.jpg,143.706834733999,144.239082542997,145.635536091999,NaN,1,,
78,1,0,058.jpg,145.652071901997,146.184361920998,147.980268750998,NaN,1,,
79,1,0,028.jpg,147.996823195997,148.528621796999,149.326776194997,NaN,1,,
80,1,0,027.jpg,149.343578827,149.875483421998,151.870871951,NaN,1,,
81,1,0,054.jpg,151.887601775998,152.419561512997,154.713199299,NaN,1,,
82,1,0,051.jpg,154.730976851999,155.262769863999,155.362757848998,NaN,1,,
83,1,0,029.jpg,155.379511203999,155.911576609,158.006447344,NaN,1,,
84,1,0,023.jpg,158.022153413,158.554997923999,160.151342470999,NaN,1,,
85,1,0,047.jpg,160.201214380999,160.733516773998,162.928125066999,NaN,1,,
86,1,0,048.jpg,162.944877893999,163.476841012998,165.771540187998,NaN,1,,
87,1,0,018.jpg,165.804719619999,166.336765271997,168.831152021998,NaN,1,,
88,1,0,057.jpg,168.847533953998,169.379822794999,170.477057148,NaN,1,,
89,1,0,056.jpg,170.493878616999,171.025946926999,171.623348109999,NaN,1,,
90,1,0,026.jpg,171.641025834997,172.172907984997,173.370298303998,NaN,1,,
91,1,0,055.jpg,173.386915266998,173.918789571999,175.814484360999,NaN,1,,
92,1,0,060.jpg,175.830983747001,176.363097247999,178.757851619997,NaN,1,,
93,1,0,021.jpg,178.789786801997,176.363097247999,179.306430425997,NaN,1,,
94,1,0,022.jpg,179.322765612,176.363097247999,179.855097684998,NaN,1,,
95,1,0,053.jpg,179.871454737,180.403713727999,182.897749586999,NaN,1,,
96,1,0,050.jpg,182.914373087999,180.403713727999,183.446651546998,NaN,1,,
97,1,0,049.jpg,183.463280652999,183.995214913,184.294342916997,NaN,1,,
98,1,0,019.jpg,184.311296735999,184.843070657,186.639021581999,NaN,1,,
99,1,0,025.jpg,186.672096831,187.204026873998,188.102280732001,NaN,1,,
100,1,0,025.jpg,188.118875721997,188.650845766999,189.049983520999,NaN,0,,
101,1,0,059.jpg,189.066434929999,189.598821390999,192.092755712998,NaN,1,,
102,1,0,046.jpg,192.109351931998,192.64141638,193.439713946998,NaN,1,,
103,1,0,017.jpg,193.456184598999,193.988251881998,194.187894365998,NaN,1,,
104,1,0,030.jpg,194.204239391998,194.736513331998,195.832771431,NaN,1,,
105,1,0,021.jpg,195.850407472997,196.382557098997,198.777074531998,NaN,1,,
106,1,0,017.jpg,198.793805196998,199.325530360999,200.423062108999,NaN,1,,
107,1,0,026.jpg,200.439552058,200.971866025,203.266308630999,NaN,1,,
108,1,0,020.jpg,203.282979763997,203.815102084998,205.511219920998,NaN,1,,
109,1,0,056.jpg,205.527770114,206.059811142,206.159626434001,NaN,1,,
110,1,0,053.jpg,206.176440978998,206.708502212998,209.002876097999,NaN,1,,
111,1,0,057.jpg,209.019743952998,209.551587143,210.050532333,NaN,1,,
112,1,0,029.jpg,210.067018256999,210.599013954998,211.097846214998,NaN,1,,
113,1,0,028.jpg,211.114541776999,211.646834403,213.143360243997,NaN,1,,
114,1,0,018.jpg,213.159381365,213.692049574998,214.988633960998,NaN,1,,
115,1,0,046.jpg,215.004836148,215.537493713,217.033844067999,NaN,1,,
116,1,0,054.jpg,217.050543146001,215.537493713,217.582746298998,NaN,1,,
117,1,0,054.jpg,217.599337109998,218.131554654999,219.827464462,NaN,0,,
