Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
88,1,0,8116.jpg,168.534397515948,169.052044706174,170.05206161106,NaN,1,,,,
89,1,0,2850.jpg,170.063815033996,170.581499354596,171.675607941915,NaN,1,,,,
90,1,0,7180.jpg,171.687368911676,172.205029082439,172.805058303739,NaN,1,,,,
91,1,0,7820.jpg,172.816803274234,173.334438087671,175.334498462259,NaN,1,,,,
92,1,0,4525.jpg,175.346257318909,175.863894849203,178.063908312735,NaN,1,,,,
93,1,0,7190.jpg,178.075681659287,178.593315265231,180.887464786521,NaN,1,,,,
94,1,0,2312.jpg,180.899229982503,181.416875663365,182.816909231637,NaN,1,,,,
95,1,0,4003.jpg,182.828649975911,183.346309844801,184.840498488824,NaN,1,,,,
96,1,0,5535.jpg,184.852222630086,185.369866499711,185.663985833707,NaN,1,,,,
97,1,0,7496.jpg,185.675743482865,186.193401540518,188.487527817591,NaN,1,,,,
98,1,0,7180.jpg,188.499291504208,189.016947146878,190.111070827844,NaN,1,,,,
99,1,0,7190.jpg,190.122845985633,190.640497100208,191.13461480409,NaN,1,,,,
100,1,0,4003.jpg,191.146384830039,191.664031718394,193.95817067413,NaN,1,,,,
101,1,0,4001.jpg,193.96993254951,194.487617171982,196.381732823127,NaN,1,,,,
102,1,0,4001.jpg,196.39349288727,196.911144303717,199.111166219694,0.76480445274683,1,,,,
103,1,0,4525.jpg,199.122926283835,199.640605472594,200.334750828038,NaN,1,,,,
104,1,0,9045.jpg,200.34647195057,200.864146611235,202.558262685003,NaN,1,,,,
105,1,0,6314.jpg,202.570021541653,203.087676278703,204.781813181704,NaN,1,,,,
106,1,0,5535.jpg,204.793582000161,205.311225567913,205.605365429269,NaN,1,,,,
107,1,0,2312.jpg,205.617120361571,206.134768457417,207.134816757088,NaN,1,,,,
108,1,0,7820.jpg,207.146570783771,207.664201370986,208.358319557865,NaN,1,,,,
109,1,0,4520.jpg,208.370089885687,208.887747641466,210.687790628173,NaN,1,,,,
110,1,0,7496.jpg,210.69957061593,211.217183090768,211.923051983727,NaN,1,,,,
111,1,0,4000.jpg,211.93481929282,212.452501802181,214.746618117448,NaN,1,,,,
112,1,0,7237.jpg,214.758389954634,215.276028692419,217.370172296999,NaN,1,,,,
113,1,0,8050.jpg,217.381942322948,217.899609134916,218.899594946888,NaN,1,,,,
114,1,0,7830.jpg,218.911360746616,219.429013974302,220.62904947456,NaN,1,,,,
115,1,0,7130.jpg,220.640798973149,221.158454313945,222.958453830948,NaN,1,,,,
116,1,0,2850.jpg,222.970226271881,223.487886140771,225.582019481672,NaN,1,,,,
117,1,0,4180.jpg,225.593778338322,226.111429151024,227.605567986012,NaN,1,,,,
118,1,0,8116.jpg,227.61735944494,228.134999088344,229.534989488784,NaN,1,,,,
119,1,0,4530.jpg,229.546756496004,230.064434779143,230.864422523102,NaN,1,,,,
120,1,0,4490.jpg,230.876209755808,231.393841852389,232.487976098908,NaN,1,,,,
121,1,0,7237.jpg,232.499734049939,233.017392107592,234.817396152689,NaN,1,,,,
122,1,0,4001.jpg,234.82916527302,235.346823632545,237.54683105862,NaN,1,,,,
123,1,0,4001.jpg,237.558605008917,238.076252501017,239.87627556411,0.588320475559158,1,,,,
124,1,0,4001.jpg,239.888037137616,238.076252501017,240.405712402026,NaN,0,,,,
125,1,0,7496.jpg,240.417449221953,240.935110600208,242.629242069495,0.0235955965190442,0,,,,
