Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,experiment,Clock,dataOneMinPress
83,1,1,7230.jpg,206.027456068998,206.659293201999,209.253181623,NaN,1,1,,
84,1,1,4640.jpg,209.269148361,209.901795873,210.799842738001,NaN,1,1,,
85,1,1,4640.jpg,210.816165247001,211.447934634998,214.441080355999,NaN,0,1,,
86,1,1,5270.jpg,214.457739411999,215.089479218001,217.783214661998,NaN,1,1,,
87,1,1,5628.jpg,217.799850377,218.431829042998,220.327125684998,NaN,1,1,,
88,1,1,5628.jpg,220.343920650001,220.975804923,223.96870297,NaN,0,1,,
89,1,1,5622.jpg,223.985210969,224.616888773999,226.612427840999,NaN,1,1,,
90,1,1,7430.jpg,226.628868288997,227.260771253998,228.158943943999,NaN,1,1,,
91,1,1,4608.jpg,228.175215552998,228.806970023001,230.503260181998,NaN,1,1,,
92,1,1,7450.jpg,230.520063044998,231.151838489001,232.648107978999,NaN,1,1,,
93,1,1,7460.jpg,232.665027056999,233.296786071998,235.192052950999,NaN,1,1,,
94,1,1,4534.jpg,235.208664671998,235.840491564999,237.237391711998,NaN,1,1,,
95,1,1,7340.jpg,237.254075778001,237.885659484,240.180587358998,NaN,1,1,,
96,1,1,4651.jpg,240.196884473,240.828827130001,243.223090716998,NaN,1,1,,
97,1,1,7430.jpg,243.239790247,243.871607755998,245.767435905,NaN,1,1,,
98,1,1,7330.jpg,245.783790170997,246.414794525001,249.408836810999,NaN,1,1,,
99,1,1,7450.jpg,249.425195101998,250.056940602,252.251628204998,NaN,1,1,,
100,1,1,7230.jpg,252.268539772998,252.900610619999,255.494237932999,NaN,1,1,,
101,1,1,7230.jpg,255.510829440998,256.142977215997,257.040496993999,NaN,0,1,,
102,1,1,5622.jpg,257.057343287001,257.689360081,260.183369136001,NaN,1,1,,
103,1,1,7350.jpg,260.199775628,260.831918021999,263.724724078998,NaN,1,1,,
104,1,1,1720.jpg,263.741610298999,264.373535569001,266.069305730998,NaN,1,1,,
105,1,1,1720.jpg,266.085892712999,266.717643115,268.413949619,NaN,0,1,,
106,1,1,5270.jpg,268.430549537999,269.062287181998,270.558457276999,NaN,1,1,,
107,1,1,4640.jpg,270.575537304998,271.207251252999,273.601441897001,NaN,1,1,,
108,1,1,4656.jpg,273.618483170998,274.249778099998,275.846372499,NaN,1,1,,
109,1,1,4608.jpg,275.863123263,276.494768115001,278.389169927999,NaN,1,1,,
110,1,1,2240.jpg,278.406726704998,279.038761505999,280.634918747,NaN,1,1,,
111,1,1,7402.jpg,280.651399438,281.313683485998,283.179248240998,NaN,1,1,,
112,1,1,7402.jpg,283.195217148997,283.826894844999,286.820662558999,NaN,0,1,,
113,1,1,7351.jpg,286.836656859999,287.467912505999,290.062869427999,NaN,1,1,,
114,1,1,7460.jpg,290.079409339,290.711366965999,292.307582023001,NaN,1,1,,
115,1,1,4653.jpg,292.323682169997,292.956032938,294.053643576,NaN,1,1,,
116,1,1,5628.jpg,294.069969820001,294.701741721998,296.996388095999,NaN,1,1,,
117,1,1,4534.jpg,297.013275895999,297.644877520997,300.139127253999,NaN,1,1,,
118,1,1,4531.jpg,300.156803680999,300.788464163001,302.383968866998,NaN,1,1,,
119,1,1,4611.jpg,302.400250491999,303.032539357999,303.830389266001,NaN,1,1,,
120,1,1,5628.jpg,303.847201230998,304.478905094998,307.371494126,NaN,1,1,,
121,1,1,4534.jpg,307.388624290998,308.020771594998,309.816178339999,NaN,1,1,,
122,1,1,7430.jpg,309.832901351998,310.464887929,312.160801882001,NaN,1,1,,
123,1,1,4640.jpg,312.177352571998,312.809139351,315.203530160998,NaN,1,1,,
124,1,1,4656.jpg,315.220166433999,315.851980215997,318.745161845,NaN,1,1,,
125,1,1,2240.jpg,318.763008280999,319.393987435,321.388920909998,NaN,1,1,,
126,1,1,5622.jpg,321.405678101997,322.037572761998,324.930679467998,NaN,1,1,,
127,1,1,7402.jpg,324.947169560997,325.579037125,327.076892195,NaN,1,1,,
128,1,1,1720.jpg,327.092168076,327.724118163998,330.118102267999,NaN,1,1,,
129,1,1,7350.jpg,330.135270143997,330.766849899999,331.664746207,NaN,1,1,,
130,1,1,7450.jpg,331.681660189999,332.313801472999,334.707589787999,NaN,1,1,,
131,1,1,7230.jpg,334.724205172999,335.356346896999,338.049800510998,NaN,1,1,,
132,1,1,7230.jpg,338.066490417001,338.698219620997,341.692316396999,NaN,0,1,,
133,1,1,7340.jpg,341.707741803999,342.339624786,343.636720081999,NaN,1,1,,
134,1,1,7460.jpg,343.653242140997,344.285195889999,346.780241418997,NaN,1,1,,
135,1,1,4531.jpg,346.795814626999,347.427701543998,350.121360231999,NaN,1,1,,
136,1,1,7351.jpg,350.137906673001,350.769875549999,352.864929556999,NaN,1,1,,
137,1,1,7330.jpg,352.881544589,353.5132409,354.710509085999,NaN,1,1,,
138,1,1,4608.jpg,354.727160586997,355.359194676999,357.553788344998,NaN,1,1,,
139,1,1,4653.jpg,357.570441850999,358.20251495,361.196454706998,NaN,1,1,,
140,1,1,4611.jpg,361.211866704998,361.843578435,363.440913227998,NaN,1,1,,
141,1,1,4651.jpg,363.472742021,364.105454942001,366.000444689998,NaN,1,1,,
142,1,1,4651.jpg,366.017071053,366.649080327999,369.043191763998,NaN,0,1,,
143,1,1,5270.jpg,369.059908514999,369.691734542001,372.684905483999,NaN,1,1,,
144,1,1,5270.jpg,372.701436962998,373.333257230999,376.127654314998,NaN,0,1,,
145,1,1,4656.jpg,376.143153192999,376.775698189998,377.873504740997,NaN,1,1,,
146,1,1,4656.jpg,377.890278922998,378.521125602998,379.518703494999,NaN,0,1,,
147,1,1,4534.jpg,379.535547314998,380.167405054999,382.162324337998,NaN,1,1,,
148,1,1,5622.jpg,382.179079698999,382.811162042999,385.104906959001,NaN,1,1,,
149,1,1,4651.jpg,385.121772799001,385.752879149,387.149802280001,NaN,1,1,,
150,1,1,7460.jpg,387.16658782,387.798116287999,389.694605571,NaN,1,1,,
151,1,1,7402.jpg,389.711189522,390.342135635998,392.438251807998,NaN,1,1,,
152,1,1,4531.jpg,392.454371866999,393.086934212999,394.981565342998,NaN,1,1,,
153,1,1,7230.jpg,394.998359695997,395.630833108,397.525702523999,NaN,1,1,,
154,1,1,2240.jpg,397.559691582999,398.191273322998,398.889701839998,NaN,1,1,,
155,1,1,2240.jpg,398.906544769998,399.537618694998,400.436069754,NaN,0,1,,
156,1,1,4640.jpg,400.469243961001,401.100713421998,403.994347802,NaN,1,1,,
157,1,1,5628.jpg,404.010893469,404.641969258999,405.342210438001,NaN,1,1,,
158,1,1,5270.jpg,405.356906376997,405.989520366998,408.783158087001,NaN,1,1,,
159,1,1,7351.jpg,408.799503819999,409.431599011001,410.728351368998,NaN,1,1,,
160,1,1,7350.jpg,410.744967838,411.377014721998,413.671547760998,NaN,1,1,,
161,1,1,7350.jpg,413.688422275998,414.320819646,415.217799079997,NaN,0,1,,
162,1,1,7450.jpg,415.234444438,415.866408359998,418.759294295,NaN,1,1,,
163,1,1,4611.jpg,418.775592516999,419.407890027,420.706095074998,NaN,1,1,,
164,1,1,7330.jpg,420.738739625998,421.370121406999,424.164130743,NaN,1,1,,
165,1,1,4653.jpg,424.179619218998,424.812029205998,425.609605411999,NaN,1,1,,
166,1,1,1720.jpg,425.626273415997,426.259171846999,427.754435675,NaN,1,1,,
167,1,1,7340.jpg,427.771258237,428.402419497001,429.500781381001,NaN,1,1,,
168,1,1,4608.jpg,429.517452388998,430.149363708999,433.043420639999,NaN,1,1,,
169,1,1,7430.jpg,433.059140023997,433.691087619998,435.486383836,NaN,1,1,,
170,1,1,7430.jpg,435.502912427997,436.134730173999,437.631638242998,NaN,0,1,,
171,1,1,7330.jpg,437.648363773998,438.280199016997,440.974632113997,NaN,1,1,,
172,1,1,7351.jpg,440.990703551,441.622227575001,444.116441767997,NaN,1,1,,
173,1,1,4640.jpg,444.133053508998,444.765491796999,446.262107518,NaN,1,1,,
174,1,1,4640.jpg,446.277536911999,446.910368064,449.703106778998,NaN,0,1,,
175,1,1,7340.jpg,449.719604927999,450.351595804997,452.446713254998,NaN,1,1,,
176,1,1,4656.jpg,452.462962866997,453.095501248001,454.890597658999,NaN,1,1,,
177,1,1,4656.jpg,454.907269490999,455.538268862998,456.537092373997,NaN,0,1,,
178,1,1,2240.jpg,456.552967970998,457.185763968999,459.280649181997,NaN,1,1,,
179,1,1,7350.jpg,459.297324567,459.929147267998,461.624803070001,NaN,1,1,,
180,1,1,4611.jpg,461.641464730001,462.273621087999,464.568094969,NaN,1,1,,
181,1,1,7402.jpg,464.584737441,465.216361416999,467.81071663,NaN,1,1,,
182,1,1,7402.jpg,467.827126803,468.458965736998,471.053011394,NaN,0,1,,
183,1,1,1720.jpg,471.069655160998,471.701624877998,474.095671214,NaN,1,1,,
184,1,1,7230.jpg,474.111982233,474.744474735999,476.240504133999,NaN,1,1,,
185,1,1,4534.jpg,476.257398266,476.889431672,478.784138449999,NaN,1,1,,
186,1,1,7460.jpg,478.801323697,479.433198561001,482.225731597999,NaN,1,1,,
187,1,1,5628.jpg,482.243640695,482.875205013999,483.573439969998,NaN,1,1,,
188,1,1,5622.jpg,483.606664495001,484.238514794997,486.632855331998,NaN,1,1,,
189,1,1,4531.jpg,486.649063852998,487.281372927999,488.478456884,NaN,1,1,,
190,1,1,7430.jpg,488.495073553,489.126723509999,491.820146516999,NaN,1,1,,
191,1,1,7450.jpg,491.837555144997,492.469026297,494.065284738001,NaN,1,1,,
192,1,1,4608.jpg,494.081978640999,494.714062259998,497.108289789998,NaN,1,1,,
193,1,1,4653.jpg,497.142522867998,497.774180405999,498.970327476,NaN,1,1,,
194,1,1,5270.jpg,498.987173101999,499.619174064999,500.417002042999,NaN,1,1,,
195,1,1,4651.jpg,500.433308642998,501.049124683999,502.861226117999,NaN,1,1,,
196,1,1,7402.jpg,502.878956321998,503.509779004999,506.203311197998,NaN,1,1,,
197,1,1,5622.jpg,506.219914253998,506.852278613998,508.747428511,NaN,1,1,,
198,1,1,7330.jpg,508.763744076998,509.395398147,510.094350862,NaN,1,1,,
199,1,1,7330.jpg,510.110912131,510.742740433998,512.538511737999,NaN,0,1,,
200,1,1,4656.jpg,512.555126864998,513.186847811998,514.184487627997,NaN,1,1,,
201,1,1,4656.jpg,514.202328574,514.833303469997,516.130032663001,NaN,0,1,,
202,1,1,4611.jpg,516.146498863,516.778358628999,517.577545419997,NaN,1,1,,
203,1,1,4611.jpg,517.594335962,518.225333991999,519.820140835,NaN,0,1,,
204,1,1,4653.jpg,519.838066141998,520.469710270998,522.365400446,NaN,1,1,,
205,1,1,7351.jpg,522.399503831999,523.030423751999,525.624325008001,NaN,1,1,,
206,1,1,4534.jpg,525.640891086998,526.273037450999,528.667131678998,NaN,1,1,,
207,1,1,5628.jpg,528.683782134998,529.315515736998,531.011618584998,NaN,1,1,,
208,1,1,4531.jpg,531.028094841,531.659953503,533.655298465001,NaN,1,1,,
209,1,1,5270.jpg,533.672020277998,534.302779791,537.097182337999,NaN,1,1,,
210,1,1,7450.jpg,537.113917868999,537.745732399999,540.141063538998,NaN,1,1,,
211,1,1,7450.jpg,540.156716161,540.788568699998,542.783948597,NaN,0,1,,
212,1,1,2240.jpg,542.817072248999,543.448877407998,545.045008388999,NaN,1,1,,
213,1,1,1720.jpg,545.061816645997,545.693901406998,546.491567933001,NaN,1,1,,
214,1,1,4608.jpg,546.509280661998,547.140240632998,549.235252593,NaN,1,1,,
215,1,1,7460.jpg,549.251896264999,549.88367318,551.380537041998,NaN,1,1,,
216,1,1,7230.jpg,551.396540384998,552.028641159999,554.522875921,NaN,1,1,,
217,1,1,7430.jpg,554.539368571997,555.171573653999,556.767502005998,NaN,1,1,,
218,1,1,7430.jpg,556.784293403998,557.416051733999,558.213449545998,NaN,0,1,,
219,1,1,7350.jpg,558.230685273,558.862862238999,559.960033840998,NaN,1,1,,
220,1,1,7340.jpg,559.976557841997,560.608144095,563.102670356999,NaN,1,1,,
221,1,1,4640.jpg,563.136492898,563.767746465001,566.061631216999,NaN,1,1,,
222,1,1,4640.jpg,566.078397326997,566.710770991998,569.504010304998,NaN,0,1,,
223,1,1,4651.jpg,569.520511526,570.152576172997,572.548298718,NaN,1,1,,
224,1,1,7330.jpg,572.563311303998,573.195739594001,574.79164376,NaN,1,1,,
225,1,1,5622.jpg,574.808328863,575.440151766001,576.637397876999,NaN,1,1,,
226,1,1,7351.jpg,576.654037154,577.285772013998,580.279080017997,NaN,1,1,,
227,1,1,2240.jpg,580.295454165,580.926403657999,583.522188228999,NaN,1,1,,
228,1,1,4611.jpg,583.537084,584.169630651999,586.066285825,NaN,1,1,,
229,1,1,7450.jpg,586.081106776997,586.713877546001,588.908409526997,NaN,1,1,,
230,1,1,7450.jpg,588.924225029998,589.556881043998,592.399395837998,NaN,0,1,,
231,1,1,7230.jpg,592.416726239,593.048939245,595.343233279,NaN,1,1,,
232,1,1,7350.jpg,595.360017785999,595.992176921998,598.286378216999,NaN,1,1,,
233,1,1,5270.jpg,598.303039712999,598.934860358,601.129432349,NaN,1,1,,
234,1,1,7402.jpg,601.145827345001,601.778380262,604.072909914998,NaN,1,1,,
235,1,1,1720.jpg,604.089557711999,604.721581776001,607.115513058998,NaN,1,1,,
236,1,1,4640.jpg,607.132449091998,607.764019472001,608.562175715,NaN,1,1,,
237,1,1,4653.jpg,608.596366007998,609.227438334998,611.421983663,NaN,1,1,,
238,1,1,7430.jpg,611.439783555998,612.070131343,613.965226240998,NaN,1,1,,
239,1,1,4656.jpg,613.982471943,614.614792029999,616.809389844999,NaN,1,1,,
240,1,1,4651.jpg,616.826040018001,617.456801122,620.151241946998,NaN,1,1,,
241,1,1,4531.jpg,620.16726808,620.800201684,623.094490751999,NaN,1,1,,
242,1,1,4531.jpg,623.112576544998,623.743277412999,626.337039190999,NaN,0,1,,
243,1,1,4608.jpg,626.353499992998,626.985872579,628.082802139001,NaN,1,1,,
244,1,1,5628.jpg,628.116982389998,628.748136409999,631.241528479,NaN,1,1,,
245,1,1,5628.jpg,631.257723031998,631.890556699,633.287207538,NaN,0,1,,
246,1,1,7340.jpg,633.303890060997,633.935902873,634.933356785001,NaN,1,1,,
247,1,1,4534.jpg,634.966479895,635.598673165998,637.494074769998,NaN,1,1,,
248,1,1,7460.jpg,637.510546783,638.142443835997,640.237257770001,NaN,1,1,,
249,1,1,4651.jpg,640.253687494998,640.886195735999,642.880918516999,NaN,1,1,,
250,1,1,4531.jpg,642.897982660001,643.529824262998,644.227975554,NaN,1,1,,
251,1,1,5628.jpg,644.244013284999,644.876684534,647.17115998,NaN,1,1,,
252,1,1,7460.jpg,647.187779814998,647.819370883,648.817326707998,NaN,1,1,,
253,1,1,7230.jpg,648.850540951,649.482620096998,651.976600677997,NaN,1,1,,
254,1,1,7402.jpg,651.993097154998,652.625024515,653.921732385999,NaN,1,1,,
255,1,1,7351.jpg,653.954971937001,654.587067031,655.285415858998,NaN,1,1,,
256,1,1,4534.jpg,655.301949082001,655.933958612997,657.629782010001,NaN,1,1,,
257,1,1,7430.jpg,657.646370277998,658.277941176999,659.575140266999,NaN,1,1,,
258,1,1,7450.jpg,659.591732147997,660.223933269001,662.8182782,NaN,1,1,,
259,1,1,7450.jpg,662.833867067999,663.465797999001,666.359230909999,NaN,0,1,,
260,1,1,2240.jpg,666.392496254997,667.024220650997,668.820005623998,NaN,1,1,,
261,1,1,5270.jpg,668.836409918,669.468596659997,671.663330601001,NaN,1,1,,
262,1,1,5622.jpg,671.679577995001,672.295588010998,674.506741672998,NaN,1,1,,
263,1,1,5622.jpg,674.523260722999,675.155119130999,677.351221135999,NaN,0,1,,
264,1,1,7330.jpg,677.366265295001,677.998749826998,680.193181167,NaN,1,1,,
265,1,1,7330.jpg,680.210038698999,680.842012906,683.336972789999,NaN,0,1,,
266,1,1,7350.jpg,683.368948556999,684.001226297998,685.896611013999,NaN,1,1,,
267,1,1,4656.jpg,685.913358784001,686.545065097998,688.839617079,NaN,1,1,,
268,1,1,4656.jpg,688.856143598998,689.488831867999,690.286190092,NaN,0,1,,
269,1,1,4653.jpg,690.302822351998,690.934876796,693.029625560997,NaN,1,1,,
270,1,1,7340.jpg,693.046370649998,693.678464507,695.574752156997,NaN,1,1,,
271,1,1,7340.jpg,695.590368952999,696.222428066998,698.716250443998,NaN,0,1,,
272,1,1,4640.jpg,698.731729155999,699.364704248001,701.360014485999,NaN,1,1,,
273,1,1,1720.jpg,701.376883295998,702.008521739001,702.807839625999,NaN,1,1,,
274,1,1,4608.jpg,702.823164826998,703.455099348001,704.253187578997,NaN,1,1,,
275,1,1,4611.jpg,704.269630931998,704.901960939998,707.895803815998,NaN,1,1,,
276,1,1,7430.jpg,707.911207926998,708.543391968,709.741331978999,NaN,1,1,,
277,1,1,7450.jpg,709.757036518,710.388855338999,711.885167779001,NaN,1,1,,
278,1,1,7402.jpg,711.902023719998,712.533988833999,714.329624770999,NaN,1,1,,
279,1,1,7402.jpg,714.345905467999,714.97822356,716.274994857999,NaN,0,1,,
280,1,1,4640.jpg,716.290586679999,716.906793767997,718.319902962998,NaN,1,1,,
281,1,1,4640.jpg,718.336725679997,718.968487452999,720.366260029998,NaN,0,1,,
282,1,1,4656.jpg,720.381930883999,721.013866235,723.408200009999,NaN,1,1,,
283,1,1,4651.jpg,723.442150978,724.073436797,724.871337303,NaN,1,1,,
284,1,1,7340.jpg,724.887965881,725.520037112998,726.718127095999,NaN,1,1,,
285,1,1,7460.jpg,726.733743859,727.365511907999,728.063823779998,NaN,1,1,,
286,1,1,7350.jpg,728.080441424998,728.712099413999,730.407314898999,NaN,1,1,,
287,1,1,5270.jpg,730.424886667999,731.056976715998,731.855072578997,NaN,1,1,,
288,1,1,4608.jpg,731.871496112999,732.503605408998,734.198872941,NaN,1,1,,
289,1,1,4534.jpg,734.215609355,734.848037698997,736.743348516,NaN,1,1,,
290,1,1,5628.jpg,736.760121144998,737.392415721999,739.685836889999,NaN,1,1,,
291,1,1,7230.jpg,739.702952020998,740.334747715999,743.029614044,NaN,1,1,,
292,1,1,1720.jpg,743.045182971,743.677003442001,745.172968980998,NaN,1,1,,
293,1,1,7330.jpg,745.190094624999,745.821264736998,746.719750550001,NaN,1,1,,
294,1,1,4653.jpg,746.736508793998,747.368547631999,749.762566548998,NaN,1,1,,
295,1,1,4531.jpg,749.779244204998,750.411001073,751.408248980999,NaN,1,1,,
296,1,1,7351.jpg,751.424871583,752.057511750998,754.152332441998,NaN,1,1,,
297,1,1,4611.jpg,754.168594799998,754.799701815999,757.693882642998,NaN,1,1,,
298,1,1,5622.jpg,757.710553707999,758.342443767,760.138221816,NaN,1,1,,
299,1,1,2240.jpg,760.154404522,760.786056951998,761.983789317001,NaN,1,1,,
300,1,1,4651.jpg,762.000496930999,762.632328006999,763.430115306997,NaN,1,1,,
301,1,1,4534.jpg,763.445999166997,764.077854822001,765.475499754,NaN,1,1,,
302,1,1,1720.jpg,765.492250904997,766.124334397999,768.817475953998,NaN,1,1,,
303,1,1,7350.jpg,768.83445826,769.46582705,771.062289383997,NaN,1,1,,
304,1,1,2240.jpg,771.080052505,771.710776939999,774.404545779998,NaN,1,1,,
305,1,1,4653.jpg,774.421202424997,775.053288259998,777.746495158997,NaN,1,1,,
306,1,1,7402.jpg,777.763112495999,778.395384921998,779.991408218,NaN,1,1,,
307,1,1,7450.jpg,780.008066943999,780.640608082998,782.534583188,NaN,1,1,,
308,1,1,4656.jpg,782.552786488999,783.183907598999,784.480821959998,NaN,1,1,,
309,1,1,4531.jpg,784.497469473998,785.129181659999,786.825291834997,NaN,1,1,,
310,1,1,7460.jpg,786.841969200999,787.473779952001,789.568848347,NaN,1,1,,
311,1,1,4608.jpg,789.585415171998,790.217586741001,792.81127636,NaN,1,1,,
312,1,1,5628.jpg,792.827756629998,793.460213356,794.457010732,NaN,1,1,,
313,1,1,7430.jpg,794.473788105999,795.106048647998,796.702091342999,NaN,1,1,,
314,1,1,7430.jpg,796.718468766998,797.350750198999,800.2436772,NaN,0,1,,
315,1,1,7340.jpg,800.260333750997,800.891741171999,802.787718495998,NaN,1,1,,
316,1,1,5622.jpg,802.805233450999,803.436239303999,805.730482773997,NaN,1,1,,
317,1,1,7351.jpg,805.747291233998,806.379145135001,808.474045239,NaN,1,1,,
318,1,1,4640.jpg,808.490963819,809.122759556998,809.920956456997,NaN,1,1,,
319,1,1,4611.jpg,809.953982479998,810.586210473997,812.881886700998,NaN,1,1,,
320,1,1,5270.jpg,812.897059008999,813.528924767001,814.726132858999,NaN,1,1,,
321,1,1,7230.jpg,814.742787634998,815.374890498999,816.372172734998,NaN,1,1,,
322,1,1,7330.jpg,816.388992386001,817.020862119,819.914936711,NaN,1,1,,
323,1,1,4531.jpg,819.947234022999,820.579068253999,821.576743373,NaN,1,1,,
324,1,1,4651.jpg,821.593292995,822.225451554998,823.123191498998,NaN,1,1,,
325,1,1,7230.jpg,823.139962264999,823.771613385998,825.667087181999,NaN,1,1,,
326,1,1,4653.jpg,825.683614278998,826.315621219997,827.113672618998,NaN,1,1,,
327,1,1,5622.jpg,827.130218105998,827.762374334998,830.256174332,NaN,1,1,,
328,1,1,5628.jpg,830.272910873999,830.904982507,833.498628513,NaN,1,1,,
329,1,1,7450.jpg,833.515266453,834.146977897999,835.643558622,NaN,1,1,,
330,1,1,1720.jpg,835.660078254998,836.292080836,837.689012277999,NaN,1,1,,
331,1,1,4656.jpg,837.704837028999,838.320483076001,840.232835382998,NaN,1,1,,
332,1,1,4611.jpg,840.249207706998,840.881341138,843.475039566998,NaN,1,1,,
333,1,1,7340.jpg,843.491662557,844.123608569,846.817207673997,NaN,1,1,,
334,1,1,5270.jpg,846.835126662998,847.465783926,850.458714592998,NaN,1,1,,
335,1,1,5270.jpg,850.475285737,851.107182684998,852.404189456,NaN,0,1,,
336,1,1,4534.jpg,852.420722662999,853.052491736998,854.548984968998,NaN,1,1,,
337,1,1,2240.jpg,854.58164167,855.214797311997,856.711568037001,NaN,1,1,,
338,1,1,7460.jpg,856.744683476998,857.375754211,858.672223488,NaN,1,1,,
339,1,1,7330.jpg,858.689147022,859.319972222998,861.615321262998,NaN,1,1,,
340,1,1,7330.jpg,861.632135117998,862.264202054001,864.657651539001,NaN,0,1,,
341,1,1,7350.jpg,864.675110328,865.306147886,866.004399850997,NaN,1,1,,
342,1,1,4640.jpg,866.021920069998,866.654020541999,867.551605263998,NaN,1,1,,
343,1,1,7430.jpg,867.568534885999,868.200401953,870.594336072998,NaN,1,1,,
344,1,1,7402.jpg,870.610832915998,871.242935113998,873.437817975999,NaN,1,1,,
345,1,1,4608.jpg,873.453697567998,874.069882585998,876.681359694998,NaN,1,1,,
346,1,1,7351.jpg,876.696387663,877.329549668,878.226438528,NaN,1,1,,
347,1,1,7230.jpg,878.243083310001,878.875108658998,880.969978752,NaN,1,1,,
348,1,1,7351.jpg,880.986594640999,881.619426836998,882.516383288999,NaN,1,1,,
349,1,1,7460.jpg,882.533066987999,883.165172172998,885.359631964999,NaN,1,1,,
350,1,1,7460.jpg,885.376216871999,886.008220827,887.604328452999,NaN,0,1,,
351,1,1,7402.jpg,887.621989725998,888.253121567999,890.447705086,NaN,1,1,,
352,1,1,7402.jpg,890.464258855998,891.096426832999,892.991677652,NaN,0,1,,
353,1,1,4640.jpg,893.00763715,893.640061701997,894.737508315,NaN,1,1,,
354,1,1,4534.jpg,894.754237382,895.385957180999,897.181862685,NaN,1,1,,
355,1,1,4531.jpg,897.198431204997,897.830335576,898.827995575997,NaN,1,1,,
356,1,1,7330.jpg,898.844486369999,899.476733443,902.369547447001,NaN,1,1,,
357,1,1,7330.jpg,902.387415642999,903.018137913998,903.716427250998,NaN,0,1,,
358,1,1,7350.jpg,903.733084476,904.364833764997,905.262654081998,NaN,1,1,,
359,1,1,2240.jpg,905.279404820998,905.911371882998,907.706982880998,NaN,1,1,,
360,1,1,4608.jpg,907.724808225001,908.355757858,910.849539553998,NaN,1,1,,
361,1,1,4653.jpg,910.883625802999,911.515482306,914.108534324998,NaN,1,1,,
362,1,1,7430.jpg,914.124446021,914.757124833999,915.654225758,NaN,1,1,,
363,1,1,5622.jpg,915.671629035998,916.303563527999,918.597690328999,NaN,1,1,,
364,1,1,1720.jpg,918.614219128998,919.246431838001,921.042218932998,NaN,1,1,,
365,1,1,4611.jpg,921.058867766998,921.690626445998,922.788046967999,NaN,1,1,,
366,1,1,5628.jpg,922.805030732998,923.436849923,924.833395725,NaN,1,1,,
367,1,1,7450.jpg,924.849864454998,925.481897195001,926.978082897,NaN,1,1,,
368,1,1,4656.jpg,926.99483489,927.627089775,929.223000406,NaN,1,1,,
369,1,1,5270.jpg,929.256082755001,929.888325870001,932.482064591,NaN,1,1,,
370,1,1,4651.jpg,932.498828237,933.131022173999,933.828716766999,NaN,1,1,,
371,1,1,7340.jpg,933.862828781999,934.49390188,937.288436583,NaN,1,1,,
372,1,1,4534.jpg,937.303980015,937.936014195999,938.634077183,NaN,1,1,,
373,1,1,4651.jpg,938.650778258998,939.282889656999,940.180319490999,NaN,1,1,,
374,1,1,7230.jpg,940.196995945,940.829196035,941.727932069,NaN,1,1,,
375,1,1,7330.jpg,941.743519227999,942.375433671998,945.168832913998,NaN,1,1,,
376,1,1,5622.jpg,945.185301047,945.816963439,948.610564097999,NaN,1,1,,
377,1,1,2240.jpg,948.626841418998,949.259016575001,951.154621834998,NaN,1,1,,
378,1,1,2240.jpg,951.171285565,951.803118412998,954.596509657,NaN,0,1,,
379,1,1,5628.jpg,954.613161566998,955.24525118,956.740893492999,NaN,1,1,,
380,1,1,7430.jpg,956.757644106998,957.390002921999,959.385182807,NaN,1,1,,
381,1,1,7351.jpg,959.419617309999,960.050556749,963.043530027,NaN,1,1,,
382,1,1,7350.jpg,963.059555477001,963.691633398998,965.387674046,NaN,1,1,,
383,1,1,4656.jpg,965.404405074998,966.036434363999,967.033845492999,NaN,1,1,,
384,1,1,4611.jpg,967.050505749998,967.682278565,970.076700777998,NaN,1,1,,
385,1,1,4653.jpg,970.092522603998,970.725084166999,972.221359987998,NaN,1,1,,
386,1,1,4653.jpg,972.238097875001,972.870207681,974.864336003,NaN,0,1,,
387,1,1,7450.jpg,974.882021947,975.513817088999,977.708711135998,NaN,1,1,,
388,1,1,4640.jpg,977.741941918001,978.373827431999,980.568429192997,NaN,1,1,,
389,1,1,4531.jpg,980.585266344999,981.216882075998,983.21237383,NaN,1,1,,
390,1,1,1720.jpg,983.229252297999,983.860863050999,986.554435755999,NaN,1,1,,
391,1,1,4608.jpg,986.570877276998,987.20300718,989.397728248998,NaN,1,1,,
392,1,1,7460.jpg,989.431465697999,990.063258476999,992.157882750998,NaN,1,1,,
393,1,1,7340.jpg,992.174554605997,992.806761542,994.403420311999,NaN,1,1,,
394,1,1,5270.jpg,994.418321654997,995.051260116998,996.048801597997,NaN,1,1,,
395,1,1,7402.jpg,996.065541272001,996.697494486998,998.991779093998,NaN,1,1,,
396,1,1,7402.jpg,999.009573945001,999.640133212997,1001.436382669,NaN,0,1,,
397,1,1,5270.jpg,1001.452940576,1002.084433852,1004.978864161,NaN,1,1,,
398,1,1,4611.jpg,1004.994292484,1005.626567454,1006.724706197,NaN,1,1,,
399,1,1,7351.jpg,1006.740278286,1007.372138651,1009.367536659,NaN,1,1,,
400,1,1,7340.jpg,1009.383951114,1010.015894902,1010.814027703,NaN,1,1,,
401,1,1,7402.jpg,1010.830654365,1011.462448036,1013.258241027,NaN,1,1,,
402,1,1,4640.jpg,1013.274887491,1013.906749164,1016.401118484,NaN,1,1,,
403,1,1,4640.jpg,1016.417470395,1017.04922503,1019.443585005,NaN,0,1,,
404,1,1,7450.jpg,1019.461278627,1020.092217657,1021.289217766,NaN,1,1,,
