Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
255,1,0,030.jpg,7.11745029147255,7.63510905583155,8.92924630682091,0.835382189726033,1,,,,
256,1,0,025.jpg,8.94100754650106,9.45864940602132,10.5527683031858,NaN,1,,,,
257,1,0,057.jpg,10.564537089669,11.0821904203297,13.5763330446429,NaN,1,,,,
258,1,0,018.jpg,13.5880800963333,14.1057358419711,16.1998728514628,NaN,1,,,,
259,1,0,018.jpg,16.2116407323297,16.7293019116655,17.9292849464524,NaN,0,,,,
260,1,0,058.jpg,17.9410504123422,18.4587233646907,20.7528364659106,NaN,1,,,,
261,1,0,050.jpg,20.7763978867744,21.2940152946528,21.5881908834016,NaN,1,,,,
262,1,0,050.jpg,21.5999186152764,22.1176202454764,23.1175966994509,NaN,0,,,,
263,1,0,049.jpg,23.1293371099548,23.6469756488816,26.0469839805521,NaN,1,,,,
264,1,0,026.jpg,26.0587485408256,26.5764039845911,28.8705403299643,NaN,1,,,,
265,1,0,023.jpg,28.882313040785,29.3999693901669,31.1999869591243,NaN,1,,,,
266,1,0,046.jpg,31.2117234452907,31.729378285312,33.3293844435033,NaN,1,,,,
267,1,0,016.jpg,33.3411480981603,33.8588041456702,34.658805111661,NaN,1,,,,
268,1,0,029.jpg,34.6705687663181,35.1882236063394,37.5882754075952,NaN,1,36.4000819884678,,,
269,1,0,028.jpg,37.600043288462,38.1176558663865,38.4235326222635,NaN,1,,,,
270,1,0,024.jpg,38.4353008050024,38.9529517206861,40.7529593278636,NaN,1,,,,
271,1,0,047.jpg,40.7647241900091,41.2823832562402,42.8824377139707,NaN,1,,,,
272,1,0,048.jpg,42.8941627289963,43.4118344738565,45.5059476354508,NaN,1,,,,
273,1,0,059.jpg,45.5177124975963,46.0353516402674,47.0353528477559,NaN,1,,,,
274,1,0,022.jpg,47.0471222379832,47.5647891528894,49.4588957336715,NaN,1,,,,
275,1,0,055.jpg,49.4706681426201,49.9883401893522,52.0824439929107,NaN,1,,,,
276,1,0,019.jpg,52.0942139868824,52.6118624875892,53.4118999801066,NaN,1,,,,
277,1,0,053.jpg,53.4236497486461,53.9412840613633,55.341290279929,NaN,1,,,,
278,1,0,054.jpg,55.3530569533073,55.8707232644692,58.3648369090589,NaN,1,,,,
279,1,0,054.jpg,58.3765981487389,58.8942735160646,60.2942610185587,0.658977480641738,1,,,,
280,1,0,021.jpg,-0.411941638459211,0.105710484713086,0.905711450703848,NaN,1,,,60.7178325823257,
