Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
303,1,0,7496.jpg,33.1059860800342,33.0001089761308,33.6236540994942,NaN,1,,,,
304,1,0,7830.jpg,33.6354005793537,34.1530794662403,36.5530792247419,0.164762250909916,0,35.7884619332181,,,
305,1,0,7190.jpg,36.5648438169774,37.0824982521553,38.4825067649717,NaN,1,,,,
306,1,0,7130.jpg,38.4942695459704,39.0119276036239,40.70605786542,NaN,1,,,,
307,1,0,4180.jpg,40.7178200426724,41.2354777984519,43.4354942807149,NaN,1,,,,
308,1,0,7180.jpg,43.4472567598405,43.9649157231124,44.9649226661895,NaN,1,,,,
309,1,0,4003.jpg,44.9766848434419,45.4943450142055,46.5884665820613,NaN,1,,,,
310,1,0,4525.jpg,46.6002287593137,47.1178847038564,47.4119967929018,NaN,1,,,,
311,1,0,7820.jpg,47.4237701394532,47.9414236690118,50.3414309743366,NaN,1,,,,
312,1,0,2312.jpg,50.3532052265073,50.8708753590772,51.2708588164405,NaN,1,,,,
313,1,0,4520.jpg,51.282623408676,51.8002944468653,54.0002967411001,NaN,1,,,,
314,1,0,4520.jpg,54.0120586164794,54.529728145304,56.3297327941473,1.20010764789095,1,56.2827568365165,,,
315,1,0,4530.jpg,56.341500405113,56.8591635946059,58.8591645002243,NaN,1,,,,
316,1,0,4530.jpg,58.8709281868423,59.3885895650974,60.8827117970732,1.08245266934136,1,59.4945511934238,,,
317,1,0,2850.jpg,-1.35318590663883,-0.835518792798212,1.25860368067606,NaN,1,,,62.2475152838269,
318,1,0,9045.jpg,1.27037129164182,1.788026028692,3.48215236614033,NaN,1,,,,
319,1,0,9045.jpg,3.49391635463053,4.01157411041095,6.01158769469293,0.941273638160965,1,,,,
320,1,0,4490.jpg,6.02338458733357,6.54101306143821,7.54101275956509,NaN,1,,,,
321,1,0,8116.jpg,7.55277795554775,8.07046438925681,8.27043226997557,NaN,1,,,,
322,1,0,8116.jpg,8.28219535284734,8.79986699478195,8.89396682778624,NaN,0,,,,
323,1,0,4001.jpg,8.905732023768,9.4233918926584,10.3175108644073,0.270641769796384,0,,,,
324,1,0,6314.jpg,10.3292775697537,10.846930495567,12.5410601536169,NaN,1,,,,
325,1,0,6314.jpg,12.5528235383617,13.0704861241084,13.9646011715085,1.21186439143003,1,,,,
326,1,0,4000.jpg,13.9763835742478,14.4940253307623,14.7881395329177,NaN,1,,,,
327,1,0,7237.jpg,14.7999162000715,15.3175597678237,16.6116845355318,NaN,1,,,,
328,1,0,5535.jpg,16.6234554671,17.1411071854209,19.035237930214,NaN,1,,,,
329,1,0,2850.jpg,19.0470046355613,19.5646587688652,21.3646691532949,NaN,1,19.8823909061384,,,
330,1,0,4003.jpg,21.3764337455304,21.894093916294,22.3882092051927,NaN,1,,,,
331,1,0,6314.jpg,22.3999747030475,22.9176336663195,24.2117587359007,NaN,1,,,,
332,1,0,2312.jpg,24.2235203094078,24.7411804801714,26.8353086892312,NaN,1,,,,
333,1,0,4530.jpg,26.8470880732411,27.364733150358,27.8588753059485,NaN,1,,,,
334,1,0,5535.jpg,27.8706124277469,28.3882816546984,29.7882783944706,NaN,1,,,,
335,1,0,7237.jpg,29.8000420810877,30.3177079874376,30.9176985690019,NaN,1,,,,
