Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,Clock_3,dataOneMinPress_1,dataOneMinPress_2
288,1,0,030.jpg,31.9177317998601,32.4353625326894,32.729502305252,NaN,1,,,,,
289,1,0,025.jpg,32.7412593471154,33.2589278140513,33.658906622577,NaN,1,,,,,
290,1,0,028.jpg,33.6706721168803,34.1883375650878,36.188389487218,NaN,1,,,,,
291,1,0,029.jpg,36.2000976256795,36.7177839031137,37.4118710894263,0.506001081308568,0,,,,,
292,1,0,058.jpg,37.4236519792448,37.9413261817645,39.1413199631834,NaN,1,38.6943709467914,38.847272563713,,,
293,1,0,058.jpg,39.1530797219029,39.6707418495089,40.4707667842058,NaN,0,,,,,
294,1,0,026.jpg,40.5060816813593,41.0236689444992,42.4236749215816,NaN,1,,,,,
295,1,0,049.jpg,42.4354422271217,42.9531152221498,44.7531437793214,NaN,1,,,,,
296,1,0,060.jpg,44.7648947837279,42.9531152221498,45.2825384970902,NaN,1,,,,,
297,1,0,021.jpg,45.294305198885,45.8119404598074,47.5060871150708,NaN,1,,,,,
298,1,0,021.jpg,47.5178393269689,48.0354957189902,48.7296161113163,0.658963978417887,1,,,,,
299,1,0,052.jpg,48.7413752662897,49.2590494688093,50.6590364279027,NaN,1,,,,,
300,1,0,054.jpg,50.6708118840097,51.1884610310835,52.4825971811715,NaN,1,,,,,
301,1,0,046.jpg,52.4943557323995,53.0120066907102,54.7061361392216,NaN,1,,,,,
302,1,0,023.jpg,54.7178971054318,55.2355559124362,56.2355574218009,NaN,1,,,,,
303,1,0,019.jpg,56.2591309744794,56.7767686503839,57.2708596402945,NaN,1,,,,,
304,1,0,053.jpg,57.2943903270279,57.8120443040671,59.7061717602182,NaN,1,,,,,
305,1,0,053.jpg,59.717982837321,60.2355945521613,61.4473831095502,0.705955921130226,1,60.8827661695932,,,,
306,1,0,059.jpg,-0.035463116721985,0.482172446073491,0.976346149143865,NaN,1,0.917599881424394,,,61.4945124044089,
307,1,0,048.jpg,0.988068475629916,1.50572547139745,2.39985322942084,NaN,1,,,,,
308,1,0,030.jpg,2.41160212071736,2.92926243708644,3.2233659849071,NaN,1,,,,,
309,1,0,057.jpg,3.23512966797352,3.75278787123261,4.55279167483059,NaN,1,,,,,
310,1,0,017.jpg,4.56455354665923,3.75278787123261,5.08223016416196,NaN,1,,,,,
311,1,0,025.jpg,5.09398056482223,5.61162790065919,7.81165247310855,NaN,1,,,,,
312,1,0,027.jpg,7.82340830748126,8.34107888752624,8.63519843460836,NaN,1,,,,,
313,1,0,021.jpg,8.6469403828296,9.16461096287549,9.7646004577,NaN,1,,,,,
314,1,0,058.jpg,9.77636293327487,10.2940362301761,11.294023249643,NaN,1,,,,,
315,1,0,048.jpg,11.3057869327095,11.8234436266039,12.8234484565701,NaN,1,,,,,
316,1,0,051.jpg,12.8470189905192,13.3646355353249,14.6587635348469,NaN,1,,,,,
317,1,0,051.jpg,14.6705211804565,15.1881956848483,16.4824088125142,0.623632176385399,1,,,,,
318,1,0,050.jpg,16.4940659344647,17.0117380238744,17.3058527409903,NaN,1,,,,,
319,1,0,050.jpg,17.3176025379062,17.8352746273158,19.0352922566899,0.576563859842281,1,,,,,
320,1,0,020.jpg,19.0470601659763,19.5647035774655,19.858826143276,NaN,1,,,,,
321,1,0,024.jpg,19.8706040143661,20.3882371621785,21.5882276229959,NaN,1,,,,,
322,1,0,028.jpg,21.5999904004439,22.1176585655066,24.5176696744275,NaN,1,,,,,
323,1,0,047.jpg,24.5294315462561,25.0470849195499,26.447111725859,NaN,1,,,,,
324,1,0,060.jpg,26.4588548815709,26.9883021252153,27.9765167073037,NaN,1,,,,,
325,1,0,026.jpg,27.988280088497,28.5059382917561,29.4000811434225,NaN,1,,,,,
326,1,0,049.jpg,29.4118354684297,29.9294809930288,30.1294808119055,NaN,1,,,,,
327,1,0,046.jpg,30.1412435893535,30.6589159806363,30.8588946684131,NaN,1,,,,,
328,1,0,046.jpg,30.8706595589701,30.6589159806363,31.3883111210262,NaN,0,,,,,
329,1,0,054.jpg,31.4000726909826,31.9177342148423,34.011880205986,0.258926908432841,0,,,,,
330,1,0,053.jpg,34.0236463040355,34.5412824705763,36.7412994962051,NaN,1,,,,,
331,1,0,055.jpg,36.7648401447423,37.2824832543583,38.9766271927674,NaN,1,,,,,
332,1,0,059.jpg,38.9883757821908,39.5060445509989,41.9060472074807,NaN,1,40.5296498003263,,,,
333,1,0,019.jpg,41.9178202486046,42.4354814705921,44.0354770028734,NaN,1,,,,,
334,1,0,018.jpg,44.0590303300714,44.5766613647738,45.4707924433988,NaN,1,,,,,
335,1,0,016.jpg,45.4825588433205,46.0002161409602,48.2002168654553,NaN,1,,,,,
336,1,0,056.jpg,48.2120128489159,48.7296592791345,50.3296475664674,NaN,1,,,,,
337,1,0,056.jpg,50.3414124570254,50.8590848483082,52.1531947354588,NaN,0,,,,,
338,1,0,029.jpg,52.1767278371753,52.6943772861214,54.8943909911486,NaN,1,,,,,
339,1,0,052.jpg,54.9061622210356,55.4238318954631,57.1179393072562,NaN,1,,,,,
340,1,0,022.jpg,57.1297093296525,57.6473799096984,59.941494023069,NaN,1,,,,,
341,1,0,023.jpg,59.9532607248639,60.4709500210256,62.1650519991081,NaN,1,,,,,
342,1,0,047.jpg,-1.47105597839618,-0.953417698745398,1.45838818614538,NaN,1,63.0357360097787,63.1886623802739,0.764340243303195,63.6475045831849,
343,1,0,047.jpg,1.47013345496816,1.98783392042515,2.68190480560406,NaN,0,,,,,
344,1,0,047.jpg,2.6936690924158,3.21134208744479,3.81134244969235,NaN,0,,,,,
345,1,0,056.jpg,3.82309043536952,4.34076282665228,4.63486214825389,NaN,1,,,,,
346,1,0,020.jpg,4.64663850997931,5.16429822260307,5.36428868342045,NaN,1,,,,,
347,1,0,051.jpg,5.37606353578212,5.8937166072028,6.98784539159351,NaN,1,,,,,
348,1,0,029.jpg,6.99960303720309,7.51724463745541,8.81137173135812,NaN,1,,,,,
349,1,0,025.jpg,8.83490181434627,9.35254975392854,9.55254866718587,NaN,1,,,,,
350,1,0,025.jpg,9.56431476523449,10.0819838359166,11.3760964399225,0.529514259416828,1,,,,,
351,1,0,030.jpg,11.3878631417174,11.9055252693233,13.9996591855534,NaN,1,,,,,
352,1,0,030.jpg,14.011427396712,11.9055252693233,14.5290635632527,NaN,0,,,,,
353,1,0,059.jpg,14.5408284538098,15.0584842420858,15.2584810422341,NaN,1,,,,,
354,1,0,018.jpg,15.2702444234274,15.7879183240739,17.8820443916102,NaN,1,,,,,
355,1,0,018.jpg,17.8937978109989,18.4114662779348,19.0114527540309,0.611867285828339,1,,,,,
356,1,0,027.jpg,19.0232230783004,19.5408755459748,19.835010186699,NaN,1,,,,,
357,1,0,019.jpg,19.8467696435455,20.3644284505499,21.5644167982582,NaN,1,,,,,
358,1,0,028.jpg,21.5879465793732,22.1056153481813,22.7056027298968,NaN,1,,,,,
359,1,0,024.jpg,22.7173730541654,23.2350388042451,24.1291430161864,NaN,1,,,,,
360,1,0,053.jpg,24.1409082086166,24.6585667137488,24.9526787140094,NaN,1,,,,,
361,1,0,055.jpg,24.9644445101858,25.4821018078255,26.7762255811276,NaN,1,,,,,
362,1,0,054.jpg,26.7879983203793,27.3056459580885,27.9997675579061,NaN,1,,,,,
363,1,0,023.jpg,28.0115288259894,28.5292042360006,30.6233541514912,NaN,1,,,,,
364,1,0,050.jpg,30.6350982128224,31.1527370962185,32.5527424695556,NaN,1,,,,,
365,1,0,026.jpg,32.5645127938242,33.0821646577533,34.2939538188875,NaN,1,34.2587439734862,,,,
366,1,0,057.jpg,34.3057057289125,34.8233757052121,36.6233677357695,NaN,1,,,,,
367,1,0,022.jpg,36.635152851808,37.1527911314588,39.0469207007191,NaN,1,,,,,
368,1,0,052.jpg,39.0586819688024,39.576351945102,41.5763727743288,NaN,1,,,,,
369,1,0,060.jpg,41.5999040648085,42.1175734373628,42.6117577059831,NaN,1,,,,,
370,1,0,060.jpg,42.6234181485352,43.1410890304533,43.5410714614536,0.50595912098288,1,,,,,
371,1,0,058.jpg,43.55283725763,44.0705126676412,44.7646303431111,NaN,1,,,,,
372,1,0,058.jpg,44.776378026917,45.2940480032166,46.2940730586633,0.647151995695822,1,,,,,
373,1,0,046.jpg,46.3175874442632,46.8352217995662,46.9293376034257,NaN,1,,,,,
374,1,0,048.jpg,46.9411033996012,47.4587727721555,48.7528787349593,NaN,1,,,,,
375,1,0,049.jpg,48.7646499648463,49.2823024325216,49.4823001382874,NaN,1,,,,,
376,1,0,021.jpg,49.4940801224875,50.0117407407297,52.3058533447356,NaN,1,,,,,
377,1,0,017.jpg,52.3176300083342,52.8352864003564,54.8352975696516,NaN,1,53.529480449658,,,,
378,1,0,016.jpg,54.8470564227518,55.3647076829357,56.3647230784509,NaN,1,,,,,
379,1,0,017.jpg,56.3764737809843,56.894148285377,58.0941819140126,NaN,1,,,,,
380,1,0,018.jpg,-1.54137876801451,-1.02370335800333,0.0704006728137756,NaN,1,,,,59.6471957672593,
381,1,0,053.jpg,-0.0707629202333919,0.446925772183931,2.2469196139773,NaN,1,1.68231142833247,,,0.152840034860674,
382,1,0,059.jpg,2.25867333523911,2.77633938719191,4.07044655748723,NaN,1,,,,,
383,1,0,059.jpg,4.08221416490051,4.59988202809109,5.69399964318654,0.505957309746009,1,,,,,
384,1,0,059.jpg,5.7057642318714,6.22341368081743,6.42344097012301,0.564790516845278,1,,,,,
385,1,0,058.jpg,6.43517597526807,6.9528302541803,8.04695300111416,0.717840957081535,0,,,,,
386,1,0,030.jpg,8.0587169860537,8.57637186871125,9.87051194314699,NaN,1,,,,,
387,1,0,030.jpg,9.88226023069728,10.3999178302111,11.8940507804473,0.517737897691404,1,,,,,
388,1,0,020.jpg,11.9175724109955,12.4352451041514,13.6352355649688,NaN,1,,,,,
389,1,0,051.jpg,13.6470152472957,14.1646683187164,15.9646866122112,NaN,1,,,,,
390,1,0,026.jpg,15.976436107253,16.4941172528488,18.7882177819411,NaN,1,,,,,
391,1,0,029.jpg,18.7999878043374,19.317640573885,20.4117621133273,NaN,1,,,,,
392,1,0,054.jpg,20.4235420975274,20.9412006026596,21.7411875013777,NaN,1,,,,,
393,1,0,022.jpg,21.7529490713341,22.2706093877023,23.0706065500981,NaN,1,,,,,
394,1,0,049.jpg,23.0823729500198,23.6000287382958,25.0000489034019,NaN,1,,,,,
395,1,0,016.jpg,25.011850320574,25.5294756196927,26.1294551527135,NaN,1,,,,,
396,1,0,027.jpg,26.1412275900921,26.658876737165,27.3529977332373,NaN,1,,,,,
397,1,0,024.jpg,27.3647698687428,27.8824313926034,29.1765415816271,NaN,1,,,,,
398,1,0,052.jpg,29.188320962081,29.7059770522301,31.3059961305944,NaN,1,,,,,
399,1,0,028.jpg,31.3177640398799,31.8354095644791,32.0354051571358,NaN,1,,,,,
400,1,0,025.jpg,32.0471573690338,32.5648228172404,34.3648924291201,NaN,1,,,,,
401,1,0,050.jpg,34.3766029825647,34.8942457903077,36.2942662572868,NaN,1,,,,,
402,1,0,023.jpg,36.3060426190132,36.8236721443509,39.3178032833503,NaN,1,,,,,
403,1,0,048.jpg,39.3295666645436,39.8472360370979,41.4472412293107,NaN,1,,,,,
404,1,0,055.jpg,41.4707595392574,41.9884340436502,44.4825519002443,NaN,1,,,,,
405,1,0,021.jpg,44.5060886244355,45.0237510539137,45.917859492075,NaN,1,,,,,
406,1,0,047.jpg,45.9296283069798,46.4472949626779,47.541401408479,NaN,1,,,,,
407,1,0,056.jpg,47.5531699215107,48.0708226910583,48.3649449549957,NaN,1,47.5650051484417,,,,
408,1,0,057.jpg,48.3767847100198,48.8943798218534,51.4002601540215,NaN,1,,,,,
409,1,0,019.jpg,51.4120280633078,51.9296787197454,52.5297056468035,NaN,1,,,,,
410,1,0,046.jpg,52.55324297474,53.0708866881023,55.0709126491665,NaN,1,,,,,
411,1,0,060.jpg,55.0944312609863,55.6120819174239,57.1061913215781,NaN,1,,,,,
412,1,0,030.jpg,57.1179522877892,57.6356258865635,58.1297361963361,NaN,1,,,,,
413,1,0,021.jpg,58.1415068224778,58.6591635163722,60.2591750479151,NaN,1,,,,,
414,1,0,026.jpg,60.2709203167369,60.7885791237422,60.8827091156245,NaN,1,60.7180540793133,,,,
415,1,0,027.jpg,-0.282541515818593,0.235162270240835,2.7292659388113,NaN,1,1.07049395152444,,,61.1768784717269,
416,1,0,047.jpg,2.74102358441996,3.2586657884176,4.45867285224267,NaN,1,,,,,
417,1,0,020.jpg,4.47045827015427,3.2586657884176,4.98808477676357,NaN,1,,,,,
418,1,0,025.jpg,4.99986053474368,5.5175296054249,7.21163792283733,NaN,1,,,,,
419,1,0,025.jpg,7.22342032201959,7.74106222414503,7.94107713666381,NaN,0,,,,,
420,1,0,056.jpg,7.95282210361347,8.47049177804001,8.87047571840503,NaN,1,,,,,
421,1,0,058.jpg,8.8940067070107,9.41167426832817,11.1058112636611,NaN,1,,,,,
422,1,0,024.jpg,11.1175535137545,11.6352086982852,12.4352115962647,NaN,1,,,,,
423,1,0,048.jpg,12.4469924860832,12.9646615567644,15.0587855111899,NaN,1,,,,,
424,1,0,048.jpg,15.070529270648,15.5881814364502,17.788215366958,0.682453912317214,1,,,,,
425,1,0,052.jpg,17.7999733144406,18.3176176315483,19.3176348383004,NaN,1,,,,,
426,1,0,023.jpg,19.3293876539437,19.8470467628213,21.6470656600613,NaN,1,,,,,
427,1,0,019.jpg,21.6588178719594,22.1764857351491,23.0705932676919,NaN,1,,,,,
428,1,0,046.jpg,23.0823807987135,23.6000320588964,24.0000316966489,NaN,1,,,,,
429,1,0,049.jpg,24.0117830029285,24.5294354706029,26.8235673944719,NaN,1,,,,,
430,1,0,028.jpg,26.8471198160505,27.3647514544991,29.2589417002027,NaN,1,,,,,
431,1,0,017.jpg,29.2824071824007,29.8000726306072,30.6000700948753,NaN,1,,,,,
432,1,0,050.jpg,30.6118700026836,31.129503150496,32.1294953018023,NaN,1,,,,,
433,1,0,050.jpg,32.1412607961056,32.65892382933,33.6589485829036,0.588326939162471,1,,,,,
434,1,0,053.jpg,33.6824530066988,34.2001048706279,36.6001202057687,NaN,1,35.0237749018688,,,,
435,1,0,057.jpg,36.6118841907073,37.1295544688801,39.1295529595163,NaN,1,,,,,
436,1,0,051.jpg,39.1530794200298,39.6707433588726,39.7648531252744,NaN,1,,,,,
437,1,0,018.jpg,39.7884007168877,40.3060423171401,41.2001746032565,NaN,1,,,,,
438,1,0,054.jpg,41.2119355694667,41.7295807921928,43.0237253947216,NaN,1,,,,,
439,1,0,059.jpg,43.0472470252698,43.5649157940779,44.364892127247,NaN,1,,,,,
440,1,0,059.jpg,44.3766549046941,44.8943297109599,45.3884288514373,0.5883423346786,1,,,,,
441,1,0,022.jpg,45.4237217118725,45.9413787076401,47.7413915674233,NaN,1,,,,,
442,1,0,022.jpg,47.7531552504897,48.270871413336,49.7649367440536,0.423639602457115,1,,,,,
443,1,0,060.jpg,49.7767055589584,50.2943716109112,51.5884805924434,NaN,1,,,,,
444,1,0,055.jpg,51.6002485017298,52.1179042900058,52.4120187052495,NaN,1,,,,,
445,1,0,029.jpg,52.4238346123184,52.9414414971925,53.2473208029942,NaN,1,52.7650617194131,,,,
446,1,0,016.jpg,53.2590896178981,53.776741179955,54.8708923029371,NaN,1,,,,,
447,1,0,047.jpg,54.8826267043369,55.4003060386949,55.694418944574,NaN,1,,,,,
448,1,0,047.jpg,55.7061744770735,56.2238196997996,58.2238544151769,NaN,0,,,,,
449,1,0,046.jpg,-0.647278480420937,-0.129627522110241,1.27037664373529,NaN,1,0.458748622327221,0.611608882668406,,58.8827697920669,
450,1,0,049.jpg,1.28212704439557,1.79979853005989,3.19978911162707,NaN,1,,,,,
451,1,0,059.jpg,3.21155279469349,3.72922216724783,5.3292183032745,NaN,1,,,,,
452,1,0,060.jpg,5.34098440132402,5.85865467949679,7.152761547919,NaN,1,,,,,
453,1,0,017.jpg,7.16452704222229,7.68218675484513,8.57630334357327,NaN,1,,,,,
454,1,0,017.jpg,8.58806793225813,9.10572613551722,9.39983934326938,0.741274742630594,1,,,,,
455,1,0,027.jpg,9.41161540312169,9.9292814550754,10.2233765504561,NaN,1,,,,,
456,1,0,058.jpg,10.2351782695014,10.7527975311623,13.0469300587774,NaN,1,,,,,
457,1,0,026.jpg,13.0586976661907,13.5763794155318,14.3763442775316,NaN,1,,,,,
458,1,0,026.jpg,14.3881182242749,14.905772201314,16.7999029780658,0.600090924102005,1,,,,,
459,1,0,054.jpg,16.8116666611322,17.329339052415,19.2234526224147,NaN,1,,,,,
460,1,0,055.jpg,19.2352347197238,19.7528775274677,20.6469932105774,NaN,1,,,,,
461,1,0,016.jpg,20.6587596104991,21.176430190545,23.5764370732459,NaN,1,,,,,
462,1,0,056.jpg,23.5999550813194,24.1176525280489,25.3176568750177,NaN,1,,,,,
463,1,0,048.jpg,25.3411492238993,25.858823728292,26.752927336488,NaN,1,,,,,
464,1,0,051.jpg,26.7646913214267,27.282364920201,27.5764636380563,NaN,1,,,,,
465,1,0,028.jpg,27.5999955322814,28.1176498111936,28.9176499923169,NaN,1,,,,,
466,1,0,025.jpg,28.9411897352356,29.4588820501267,30.5529571011512,NaN,1,,,,,
467,1,0,050.jpg,30.5764905047399,31.0941490098721,31.1882808129913,NaN,1,,,,,
468,1,0,024.jpg,31.2000269874325,31.7176924356399,33.7176897187837,NaN,1,,,,,
469,1,0,029.jpg,33.7294772498053,34.2471309249713,35.5412359821567,NaN,1,,,,,
470,1,0,019.jpg,35.5530038914421,36.0706747733611,38.4706725998767,NaN,1,,,,,
471,1,0,020.jpg,38.4942582274689,39.0118575655215,40.2118622143635,NaN,1,,,,,
472,1,0,057.jpg,40.2236313311414,40.741286213799,43.0354166283032,NaN,1,40.9884409867254,,,,
473,1,0,021.jpg,43.0589458056729,43.5766387243093,44.9766277965118,NaN,1,,,,,
474,1,0,030.jpg,45.000138559637,45.5178040078445,47.5178067247007,NaN,1,,,,,
475,1,0,018.jpg,47.5295942557213,48.0472461196505,49.0472298185168,NaN,1,,,,,
476,1,0,053.jpg,49.070770467054,49.5884325946599,50.7884450921965,NaN,1,,,,,
477,1,0,052.jpg,50.800213001482,51.3178422249475,53.5178577412116,NaN,1,,,,,
478,1,0,052.jpg,53.5296205186596,54.0472914005777,55.1414035819626,0.611862455862138,1,54.7532527554195,,,,
479,1,0,023.jpg,55.1531856792726,55.6708227514318,56.2708388110677,NaN,1,,,,,
480,1,0,022.jpg,-2.60020442829318,-2.08256282804086,0.0115487495977504,NaN,1,,,,58.7415283158234,0.152785999620392
481,1,0,050.jpg,0.0233148476463612,0.540986937056914,1.340973835775,NaN,1,0.611642088682856,,,,
482,1,0,052.jpg,1.35275804619505,0.540986937056914,1.8704005520658,NaN,1,,,,,
483,1,0,056.jpg,1.88215366958138,2.39986319122545,3.59981531419089,NaN,1,,,,,
484,1,0,057.jpg,3.61157628040201,4.12923569115173,4.22334787253658,NaN,1,,,,,
485,1,0,022.jpg,4.23515110094559,4.75278696561327,6.75279511618101,NaN,1,,,,,
486,1,0,019.jpg,6.76458083596481,7.28220372010037,8.77633727408283,NaN,1,,,,,
487,1,0,021.jpg,8.78809944778459,9.30575312295059,11.105757832167,NaN,1,,,,,
488,1,0,024.jpg,11.1175242320887,11.6351809259832,12.9293059067768,NaN,1,,,,,
489,1,0,030.jpg,12.9410849853584,13.4587407736344,15.8587410151322,NaN,1,,,,,
490,1,0,030.jpg,15.8705816757747,16.3881779950998,18.8940625534888,0.952960059505131,1,,,,,
491,1,0,058.jpg,18.9175890140023,19.4352466135151,21.5293750960336,NaN,1,,,,,
492,1,0,060.jpg,21.5411587027074,22.0588141891112,22.8588315769875,NaN,1,,,,,
493,1,0,018.jpg,22.8705647708957,23.3882214647901,23.482333646175,NaN,1,,,,,
494,1,0,028.jpg,23.4940988386052,24.0117645886849,26.1058994105333,NaN,1,,,,,
495,1,0,047.jpg,26.1176652067097,26.6353071088342,27.8353365112498,NaN,1,,,,,
496,1,0,029.jpg,27.8471071373915,28.3647502470076,29.564766668891,NaN,1,,,,,
497,1,0,059.jpg,29.5883181848512,30.1059235603616,30.7059227151176,NaN,1,,,,,
498,1,0,055.jpg,30.7176918318946,31.2354073909946,31.4353730982393,NaN,1,31.200115738051,,,,
499,1,0,048.jpg,31.458878427653,31.9765478002073,34.1765651277092,NaN,1,,,,,
500,1,0,048.jpg,34.1883037553289,34.7059634679517,34.8000756493366,0.52950248637535,1,,,,,
501,1,0,025.jpg,34.8118565391551,34.7059634679517,35.329493007569,NaN,1,,,,,
502,1,0,049.jpg,35.3412720861497,35.8589118751652,36.3530309392509,NaN,1,,,,,
503,1,0,049.jpg,36.3647949241895,36.8824655042354,38.1765750895129,0.64714837322208,1,,,,,
504,1,0,020.jpg,38.1883571868229,38.7059969758384,39.1059935948624,NaN,1,,,,,
505,1,0,017.jpg,39.1177602966573,39.6354272542285,40.6354191036617,NaN,1,,,,,
506,1,0,023.jpg,40.6471975784971,41.1648397824947,42.6589645821641,NaN,1,,,,,
507,1,0,051.jpg,42.6825031175922,41.1648397824947,43.2001438122261,NaN,1,,,,,
508,1,0,054.jpg,43.2119090046563,43.7295675097876,45.6237203232577,NaN,1,,,,,
509,1,0,016.jpg,45.6472307845106,46.1648950252265,48.0590107083362,NaN,1,,,,,
510,1,0,046.jpg,48.0707780138764,48.5884404433546,49.0825685636255,NaN,1,,,,,
511,1,0,053.jpg,49.0943177567951,49.6119644888859,51.1060950241399,NaN,1,,,,,
512,1,0,027.jpg,51.1178641409169,51.6355229479213,53.7296441854915,NaN,1,52.4709228524689,,,,
513,1,0,026.jpg,53.7414090760494,54.2590829766959,55.2590790523491,NaN,1,,,,,
514,1,0,056.jpg,55.2708557159476,55.7885069761305,55.8826330436668,NaN,1,,,,,
515,1,0,021.jpg,55.8943695581766,55.7885069761305,56.4120286670532,NaN,1,,,,,
516,1,0,058.jpg,-0.482602614883035,0.0350679651628525,1.52945448859282,NaN,1,0.152800791389382,,,56.753271169664,0.152859656595865
517,1,0,022.jpg,1.54118073942573,2.05862521670679,2.36448097642551,NaN,1,,,,,
518,1,0,026.jpg,2.3762440557457,2.89391584328314,5.38803883171568,NaN,1,,,,,
519,1,0,057.jpg,5.3998052316374,5.91745498245655,6.61157537478266,NaN,1,,,,,
520,1,0,018.jpg,6.62333905784908,7.14101295849559,8.54100203069811,NaN,1,,,,,
521,1,0,028.jpg,8.5527675250014,9.07042693575204,10.4704356296897,NaN,1,,,,,
522,1,0,030.jpg,10.4821953884093,10.9998683834374,11.9998578178875,NaN,1,,,,,
523,1,0,023.jpg,12.0116190859708,12.5292787985945,12.8233917044736,NaN,1,,,,,
524,1,0,023.jpg,12.8351568969038,13.3528123833075,14.5529021602924,0.529501882630029,1,,,,,
525,1,0,020.jpg,14.5646066762802,15.0822525027525,16.9763702989712,NaN,1,,,,,
526,1,0,020.jpg,16.9881303595639,17.505826900674,19.7058022678502,0.706006937641178,1,,,,,
527,1,0,051.jpg,19.7175831576687,20.2352317009963,21.4469924860823,NaN,1,,,,,
528,1,0,059.jpg,21.4587573766403,21.9764137686616,22.0705298743933,NaN,1,,,,,
529,1,0,047.jpg,22.082294161205,22.5999593075394,22.8940873070615,NaN,1,,,,,
530,1,0,055.jpg,22.9058416320695,23.4234844398125,25.4234962128539,NaN,1,,,,,
531,1,0,055.jpg,25.4352620090303,25.9529187029248,26.9529229291447,NaN,0,,,,,
532,1,0,019.jpg,26.9764545214966,27.4941051779342,28.988250203085,NaN,1,,,,,
533,1,0,027.jpg,29.0000141880237,29.5176572976397,29.9176515016816,NaN,1,,,,,
534,1,0,050.jpg,29.9411879239988,30.4588548815709,31.7529747305252,NaN,1,,,,,
535,1,0,029.jpg,31.7647492810138,32.2823960131045,34.694165069508,NaN,1,33.1648331412916,,,,
536,1,0,016.jpg,34.7059287525735,35.223583333358,35.6236487793922,NaN,1,,,,,
537,1,0,053.jpg,35.6353635590567,36.1530139136212,38.3530176568447,NaN,1,,,,,
538,1,0,048.jpg,38.3647804342918,38.8824422600255,39.6589141693985,NaN,1,,,,,
539,1,0,024.jpg,39.7649307065967,40.2824494445995,40.4824456410015,NaN,1,,,,,
540,1,0,049.jpg,40.494211437177,41.0121168742999,41.9060103789925,NaN,1,,,,,
541,1,0,054.jpg,41.9177493084844,42.435453396417,43.9413171255783,NaN,1,,,,,
542,1,0,060.jpg,43.9765994204645,44.4942612461973,45.3060157523287,NaN,1,,,,,
543,1,0,060.jpg,45.3177924159272,45.8354406573826,48.329571796382,0.941259467865166,1,,,,,
544,1,0,046.jpg,48.3413605348942,48.8589918714697,51.1531237953386,NaN,1,49.4708878352185,,,,
545,1,0,025.jpg,51.1648929121156,51.682545379791,54.1767027817277,NaN,1,,,,,
546,1,0,052.jpg,54.188470389141,54.7061174231048,57.1061131365104,NaN,1,,,,,
547,1,0,017.jpg,57.1296498607007,57.6473011208836,59.5414312938901,NaN,1,,,,,
548,1,0,060.jpg,-2.08264554120251,-1.56498945105341,0.635021235245404,NaN,1,60.7180254013929,,,61.6356506401362,
549,1,0,049.jpg,0.646771937778794,1.16444493280687,2.6585724493325,NaN,1,,,,,
550,1,0,051.jpg,2.6703334155427,3.18799312816645,5.68210585292218,NaN,1,4.3057138794793,,,,
551,1,0,016.jpg,5.69387346033454,6.21152864486521,8.52919487794225,NaN,1,,,,,
552,1,0,025.jpg,8.54095554227933,9.05862793356209,11.1527404168201,NaN,1,,,,,
553,1,0,053.jpg,11.164505005504,11.6821783024061,13.6821933960482,NaN,1,,,,,
554,1,0,030.jpg,13.6939655315537,14.2116170936106,15.0116202934623,NaN,1,,,,,
555,1,0,057.jpg,15.0351853937009,15.5530573229371,15.976564101341,NaN,1,,,,,
556,1,0,026.jpg,16.0118687348177,16.5295184856368,18.1530594964215,NaN,1,,,,,
557,1,0,059.jpg,18.164833745037,16.5295184856368,18.6824671947224,NaN,1,,,,,
558,1,0,048.jpg,18.694224840332,19.2118927035217,21.5766037070589,NaN,1,,,,,
559,1,0,022.jpg,21.5883809744028,22.1648379712569,22.6707412457627,NaN,1,,,,,
560,1,0,019.jpg,22.6825094569213,23.2001507553005,25.1060406870265,NaN,1,,,,,
561,1,0,047.jpg,25.1177962195252,25.6472350107297,27.1766584064189,NaN,1,,,,,
562,1,0,058.jpg,27.3178292444154,27.8354844289452,28.1296254089993,NaN,1,,,,,
563,1,0,020.jpg,28.1411328020167,28.6590222398781,29.8590477179469,NaN,1,,,,,
564,1,0,050.jpg,29.8707908736587,30.3884424357148,31.1882014204321,NaN,1,,,,,
565,1,0,021.jpg,31.1999717447006,31.7176227030113,34.211771652509,NaN,1,,,,,
566,1,0,021.jpg,34.2235434861423,34.7411829732846,34.9411740378482,NaN,0,,,,,
567,1,0,054.jpg,34.9529395321515,35.4706116215611,37.3647215690862,0.0471298986030888,0,,,,,
568,1,0,018.jpg,37.3764921952279,37.9764985949323,38.8944039716807,NaN,1,,,,,
569,1,0,018.jpg,38.9061465236473,39.4238152924554,39.6238051495275,NaN,0,,,,,
570,1,0,052.jpg,39.6355700400854,40.1532674868149,41.9532350656709,0.0942036488577287,0,40.976880162214,,,,
571,1,0,055.jpg,41.9650008618464,42.4826741587476,44.070920195988,NaN,1,,,,,
572,1,0,024.jpg,44.0826983689503,42.4826741587476,44.6003131025191,NaN,1,,,,,
573,1,0,024.jpg,44.612120557148,45.1295140179182,46.682468402214,NaN,0,,,,,
574,1,0,028.jpg,46.6942266515689,47.2121354092924,47.7062279085676,NaN,1,,,,,
575,1,0,046.jpg,47.7179867616678,48.2357515260428,48.4944776890306,NaN,1,,,,,
