Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock,dataOneMinPress
52,1,0,8050.jpg,93.0399253600008,93.5717593650006,93.6714920699997,NaN,1,,
53,1,0,4003.jpg,93.6884743070004,94.2202155609993,96.5151599420024,NaN,1,,
54,1,0,7190.jpg,96.5315175190008,97.0626158029991,97.6622600600022,NaN,1,,
55,1,0,9045.jpg,97.6790231420018,98.2108243059993,100.405681999,NaN,1,,
56,1,0,7237.jpg,100.422589424001,100.954488253999,102.750375636002,NaN,1,,
57,1,0,7180.jpg,102.766843648002,103.299019419002,105.493669269999,NaN,1,,
58,1,0,7820.jpg,105.510476732001,106.042542562001,108.437071266002,NaN,1,,
59,1,0,2312.jpg,108.453421488,108.985592108002,109.284688817002,NaN,1,,
60,1,0,7496.jpg,109.301454340999,109.833621858001,110.831417243,NaN,1,,
61,1,0,5535.jpg,110.847849015001,111.379052032,113.874102138001,NaN,1,,
62,1,0,4520.jpg,113.890818032,114.422957680003,116.018941393002,NaN,1,,
63,1,0,8116.jpg,116.035823550999,116.567570966999,118.862221711999,NaN,1,,
64,1,0,2850.jpg,118.878984111001,119.410814889001,120.608362531002,NaN,1,,
1,1,1,5628.jpg,0.0187938649978605,0.551436748999549,2.54680910699972,NaN,1,,
2,1,1,1720.jpg,2.56342650199804,3.09545845699904,3.29501085700031,NaN,1,,
3,1,1,7460.jpg,3.31178634200114,3.84344121499817,6.2380032559995,NaN,1,,
4,1,1,2240.jpg,6.25472497299779,6.78673099400112,9.08128402799775,NaN,1,,
5,1,1,7430.jpg,9.09795214100086,9.6298608190009,12.1240754110004,NaN,1,,
6,1,1,7340.jpg,12.1407155489978,9.6298608190009,12.6724070169985,NaN,1,,
7,1,1,7402.jpg,12.6894297369981,13.2214297499995,14.0189495240011,NaN,1,,
8,1,1,4653.jpg,14.0362474350004,14.5683096959983,17.0624763439992,NaN,1,,
9,1,1,7450.jpg,17.0792328669995,17.6107686350006,17.7111910460007,NaN,1,,
10,1,1,4534.jpg,17.727455717999,18.2596253499978,18.4585465960008,NaN,1,,
11,1,1,7350.jpg,18.4756845009979,19.0080865069976,19.606528215998,NaN,1,,
12,1,1,5270.jpg,19.6230316529982,20.1547944459999,22.0506016090003,NaN,1,,
13,1,1,5622.jpg,22.066675678001,22.599318509001,24.9937201249995,NaN,1,,
14,1,1,7330.jpg,25.0095223579992,25.5423834949979,27.2384416940004,NaN,1,,
15,1,1,4608.jpg,27.2552069279991,27.7870895790002,28.9842633619992,NaN,1,,
16,1,1,4531.jpg,29.0011080650002,29.5330680929983,31.8278846239991,NaN,1,,
17,1,1,4651.jpg,31.8441689049978,32.376265095998,34.1723568890011,NaN,1,,
18,1,1,7230.jpg,34.1890013009979,34.721096016001,36.1173567709993,NaN,1,,
19,1,1,4611.jpg,36.1342667999998,36.6663574909981,38.8611592730012,NaN,1,,
20,1,1,4640.jpg,38.8779237970011,39.4100449569996,40.8064867270004,NaN,1,,
21,1,1,4656.jpg,40.8232077629982,41.3552644470001,41.4550555329988,NaN,1,,
22,1,1,7351.jpg,41.4718237790003,41.3552644470001,42.003644583001,NaN,1,,
23,1,1,7330.jpg,42.020247430999,42.5520432939993,43.3505604769998,NaN,1,,
24,1,1,5270.jpg,43.3669991629977,43.8993041559988,44.4969436440006,NaN,1,,
25,1,1,7340.jpg,44.5145095890002,45.046225490998,45.3455523679986,NaN,1,,
26,1,1,4656.jpg,45.3622970039978,45.8945044040011,47.789132173999,NaN,1,,
27,1,1,5628.jpg,47.8066457569985,48.3387782459977,50.0338156920006,NaN,1,,
28,1,1,2240.jpg,50.0516009969979,50.5833240819993,52.2791201729997,NaN,1,,
29,1,1,4651.jpg,52.2958650820001,52.8278388819999,55.1228172789997,NaN,1,,
30,1,1,4608.jpg,55.1394149519983,55.671422045998,56.0705324330011,NaN,1,,
31,1,1,7450.jpg,56.0874002669989,56.6194755360011,56.8189958599978,NaN,1,,
32,1,1,4640.jpg,56.8354690939996,57.3676900999999,58.7643763259985,NaN,1,,
33,1,1,1720.jpg,58.7807713869988,59.3128200350002,60.8095444899991,NaN,1,,
34,1,1,4531.jpg,60.8258798559982,61.3580165719977,63.1540327389994,NaN,1,,
35,1,1,4611.jpg,63.1703458109987,63.7024307409993,64.1017515719977,NaN,1,,
36,1,1,5622.jpg,64.1180863789996,64.6503867579995,65.3486141680005,NaN,1,,
37,1,1,5622.jpg,65.3654783839993,65.8974221440003,67.9924998450006,NaN,0,,
38,1,1,5622.jpg,68.0090406729978,65.8974221440003,68.5412966859985,NaN,0,,
39,1,1,7402.jpg,68.5578489489999,69.0899705099982,70.4867886270004,NaN,1,,
40,1,1,7230.jpg,70.503065642999,71.0351194459981,72.9310287619992,NaN,1,,
41,1,1,7460.jpg,72.9472914159996,73.4794326539995,75.175433346998,NaN,1,,
42,1,1,4653.jpg,75.1923683659988,75.7242074050009,78.1175734169992,NaN,1,,
43,1,1,4534.jpg,78.1351355240004,78.6671105269997,80.7624002900011,NaN,1,,
44,1,1,7350.jpg,80.778846702,81.3111155890001,83.6055744759979,NaN,1,,
45,1,1,7351.jpg,83.6222034050006,84.1540584299983,84.9524105460005,NaN,1,,
46,1,1,7430.jpg,84.9690855109984,85.5011430779996,86.2993678509993,NaN,1,,
47,1,1,7430.jpg,86.3149361750002,86.8479074409988,88.8433747089985,NaN,0,,
48,1,1,2240.jpg,88.8601367570009,89.3918851380004,90.8886942040008,NaN,1,,
49,1,1,2240.jpg,90.9052506150001,91.4369306709996,92.1354798979992,NaN,0,,
50,1,1,4640.jpg,92.1521287670002,92.6841558769993,95.1787859680007,NaN,1,,
51,1,1,4640.jpg,95.1950356519992,95.727028764999,97.2235231189989,NaN,0,,
52,1,1,4640.jpg,97.2400430159978,97.7723036999996,98.0705805389989,NaN,0,,
53,1,1,7350.jpg,98.0882172149977,98.6198455000012,99.0193537129999,NaN,1,,
54,1,1,5622.jpg,99.0361055350004,99.5678173119995,102.062234249999,NaN,1,,
55,1,1,5270.jpg,102.078303154998,102.611032796998,103.009873437,NaN,1,,
56,1,1,7330.jpg,103.025595471998,103.541906921,104.057475990001,NaN,1,,
57,1,1,4611.jpg,104.074300958,104.606146988001,106.601573978998,NaN,1,,
58,1,1,7460.jpg,106.618158559999,107.150328159001,109.544376285001,NaN,1,,
59,1,1,4653.jpg,109.561314382001,110.093378365,111.290380106999,NaN,1,,
60,1,1,7402.jpg,111.306988304001,111.838850562999,113.634704712,NaN,1,,
61,1,1,4651.jpg,113.651361296001,114.183515948,115.679978706998,NaN,1,,
62,1,1,4608.jpg,115.696730582,116.228789484001,118.323313451998,NaN,1,,
63,1,1,7351.jpg,118.339478228001,118.871437873,121.366442879,NaN,1,,
